Report Date,Market,BenchName,Currency,TimeZone,Resolution,,,,,,,,,
07/12/2015,13,33.48972719,36.02113441,32.74738878,33.48972719,33.48972719,34.34131706,33.48972719,33.3880906,38.11642538,39.02277896,35.29472196,34.82436296,35.94158536
07/12/2015,14,33.49156707,36.0221242,32.74915925,33.49156707,33.49156707,34.34333746,33.49156707,33.3892922,38.11795822,39.02415188,35.29665895,34.82629211,35.94350798
07/12/2015,15,33.49340634,36.02311241,32.75092916,33.49340634,33.49340634,34.34535723,33.49340634,33.39049544,38.11949077,39.02552556,35.29859531,34.82822086,35.94542989
07/12/2015,16,33.49524501,36.02409903,32.75269848,33.49524501,33.49524501,34.34737634,33.49524501,33.3917003,38.12102304,39.0269,35.30053106,34.83014919,35.94735111
07/12/2015,17,33.49708308,36.02508406,32.75446724,33.49708308,33.49708308,34.34939481,33.49708308,33.39290679,38.12255503,39.0282752,35.30246619,34.83207712,35.94927163
07/12/2015,18,33.49892053,36.0260675,32.75623542,33.49892053,33.49892053,34.35141263,33.49892053,33.39411492,38.12408673,39.02965116,35.30440069,34.83400464,35.95119145
07/12/2015,19,33.50075739,36.02704935,32.75800303,33.50075739,33.50075739,34.3534298,33.50075739,33.39532467,38.12561815,39.03102789,35.30633458,34.83593175,35.95311057
07/12/2015,20,33.50259363,36.02802961,32.75977006,33.50259363,33.50259363,34.35544633,33.50259363,33.39653606,38.12714929,39.03240537,35.30826784,34.83785846,35.95502899
07/12/2015,21,33.50442927,36.02900828,32.76153652,33.50442927,33.50442927,34.35746221,33.50442927,33.39774908,38.12868015,39.03378362,35.31020048,34.83978476,35.95694672
07/12/2015,22,33.50626431,36.02998536,32.7633024,33.50626431,33.50626431,34.35947744,33.50626431,33.39896373,38.13021072,39.03516263,35.3121325,34.84171064,35.95886374
07/12/2015,23,33.50809874,36.03096085,32.76506771,33.50809874,33.50809874,34.36149202,33.50809874,33.40018001,38.131741,39.0365424,35.3140639,34.84363612,35.96078006
07/12/2015,24,33.50993256,36.03193475,32.76683245,33.50993256,33.50993256,34.36350596,33.50993256,33.40139792,38.13327101,39.03792294,35.31599468,34.8455612,35.96269569
08/12/2015,1,33.51176578,36.03290705,32.76859661,33.51176578,33.51176578,34.36551924,33.51176578,33.40261747,38.13480073,39.03930423,35.31792484,34.84748586,35.96461061
08/12/2015,2,33.51359839,36.03387777,32.7703602,33.51359839,33.51359839,34.36753188,33.51359839,33.40383865,38.13633016,39.04068629,35.31985437,34.84941011,35.96652484
08/12/2015,3,33.51543039,36.0348469,32.77212321,33.51543039,33.51543039,34.36954387,33.51543039,33.40506147,38.13785931,39.04206911,35.32178328,34.85133396,35.96843836
08/12/2015,4,33.51726179,36.03581443,32.77388564,33.51726179,33.51726179,34.37155521,33.51726179,33.40628592,38.13938818,39.0434527,35.32371157,34.8532574,35.97035118
08/12/2015,5,33.51909258,36.03678037,32.77564751,33.51909258,33.51909258,34.37356591,33.51909258,33.407512,38.14091676,39.04483705,35.32563924,34.85518042,35.97226331
08/12/2015,6,33.52092276,36.03774472,32.77740879,33.52092276,33.52092276,34.37557595,33.52092276,33.40873972,38.14244506,39.04622216,35.32756629,34.85710304,35.97417473
08/12/2015,7,33.52275234,36.03870747,32.7791695,33.52275234,33.52275234,34.37758535,33.52275234,33.40996907,38.14397308,39.04760803,35.32949271,34.85902525,35.97608545
08/12/2015,8,33.52458131,36.03966863,32.78092964,33.52458131,33.52458131,34.37959409,33.52458131,33.41120006,38.14550081,39.04899467,35.33141851,34.86094706,35.97799547
08/12/2015,9,33.52640967,36.0406282,32.7826892,33.52640967,33.52640967,34.38160219,33.52640967,33.41243269,38.14702826,39.05038207,35.33334369,34.86286845,35.97990479
08/12/2015,10,33.52823742,36.04158617,32.78444818,33.52823742,33.52823742,34.38360964,33.52823742,33.41366695,38.14855542,39.05177024,35.33526824,34.86478943,35.98181341
08/12/2015,11,33.53006457,36.04254255,32.78620659,33.53006457,33.53006457,34.38561643,33.53006457,33.41490284,38.1500823,39.05315917,35.33719217,34.86671001,35.98372133
08/12/2015,12,33.5318911,36.04349733,32.78796442,33.5318911,33.5318911,34.38762258,33.5318911,33.41614038,38.15160889,39.05454886,35.33911548,34.86863017,35.98562854
08/12/2015,13,33.53371704,36.04445052,32.78972168,33.53371704,33.53371704,34.38962808,33.53371704,33.41737955,38.1531352,39.05593932,35.34103817,34.87054992,35.98753506
08/12/2015,14,33.53554236,36.04540211,32.79147836,33.53554236,33.53554236,34.39163293,33.53554236,33.41862036,38.15466122,39.05733054,35.34296023,34.87246927,35.98944087
08/12/2015,15,33.53736707,36.0463521,32.79323446,33.53736707,33.53736707,34.39363713,33.53736707,33.4198628,38.15618696,39.05872253,35.34488167,34.87438821,35.99134598
08/12/2015,16,33.53919118,36.0473005,32.79498999,33.53919118,33.53919118,34.39564068,33.53919118,33.42110688,38.15771242,39.06011528,35.34680248,34.87630673,35.99325039
08/12/2015,17,33.54101468,36.04824731,32.79674494,33.54101468,33.54101468,34.39764357,33.54101468,33.42235261,38.15923759,39.06150879,35.34872267,34.87822485,35.99515409
08/12/2015,18,33.54283757,36.04919252,32.79849931,33.54283757,33.54283757,34.39964582,33.54283757,33.42359997,38.16076248,39.06290307,35.35064224,34.88014255,35.9970571
08/12/2015,19,33.54465985,36.05013613,32.80025311,33.54465985,33.54465985,34.40164742,33.54465985,33.42484897,38.16228708,39.06429812,35.35256118,34.88205985,35.9989594
08/12/2015,20,33.54648152,36.05107814,32.80200633,33.54648152,33.54648152,34.40364837,33.54648152,33.42609961,38.16381139,39.06569393,35.3544795,34.88397674,36.000861
08/12/2015,21,33.54830258,36.05201855,32.80375897,33.54830258,33.54830258,34.40564866,33.54830258,33.42735189,38.16533543,39.06709051,35.35639719,34.88589321,36.00276189
08/12/2015,22,33.55012304,36.05295737,32.80551104,33.55012304,33.55012304,34.40764831,33.55012304,33.42860581,38.16685917,39.06848785,35.35831426,34.88780928,36.00466209
08/12/2015,23,33.55194288,36.05389459,32.80726252,33.55194288,33.55194288,34.4096473,33.55194288,33.42986136,38.16838263,39.06988596,35.36023071,34.88972493,36.00656158
08/12/2015,24,33.55376212,36.05483021,32.80901343,33.55376212,33.55376212,34.41164564,33.55376212,33.43111857,38.16990581,39.07128484,35.36214653,34.89164018,36.00846036
09/12/2015,1,33.55558074,36.05576423,32.81076377,33.55558074,33.55558074,34.41364333,33.55558074,33.43237741,38.1714287,39.07268448,35.36406172,34.89355501,36.01035845
09/12/2015,2,33.55739876,36.05669665,32.81251352,33.55739876,33.55739876,34.41564037,33.55739876,33.43363789,38.17295131,39.07408488,35.36597629,34.89546944,36.01225583
09/12/2015,3,33.55921617,36.05762747,32.8142627,33.55921617,33.55921617,34.41763676,33.55921617,33.43490001,38.17447363,39.07548606,35.36789024,34.89738345,36.0141525
09/12/2015,4,33.56103297,36.05855669,32.8160113,33.56103297,33.56103297,34.4196325,33.56103297,33.43616378,38.17599566,39.076888,35.36980356,34.89929705,36.01604847
09/12/2015,5,33.56284916,36.05948431,32.81775933,33.56284916,33.56284916,34.42162758,33.56284916,33.43742919,38.17751741,39.07829071,35.37171625,34.90121024,36.01794374
09/12/2015,6,33.56466473,36.06041033,32.81950677,33.56466473,33.56466473,34.42362201,33.56466473,33.43869624,38.17903887,39.07969418,35.37362832,34.90312302,36.01983831
09/12/2015,7,33.5664797,36.06133474,32.82125364,33.5664797,33.5664797,34.42561579,33.5664797,33.43996494,38.18056005,39.08109842,35.37553977,34.90503539,36.02173217
09/12/2015,8,33.56829406,36.06225756,32.82299992,33.56829406,33.56829406,34.42760892,33.56829406,33.44123528,38.18208095,39.08250343,35.37745058,34.90694735,36.02362532
09/12/2015,9,33.57010781,36.06317878,32.82474563,33.57010781,33.57010781,34.4296014,33.57010781,33.44250726,38.18360155,39.08390921,35.37936078,34.9088589,36.02551777
09/12/2015,10,33.57192094,36.06409839,32.82649076,33.57192094,33.57192094,34.43159322,33.57192094,33.44378089,38.18512187,39.08531575,35.38127034,34.91077004,36.02740952
09/12/2015,11,33.57373347,36.0650164,32.82823532,33.57373347,33.57373347,34.43358439,33.57373347,33.44505616,38.18664191,39.08672306,35.38317928,34.91268076,36.02930056
09/12/2015,12,33.57554538,36.06593281,32.82997929,33.57554538,33.57554538,34.43557491,33.57554538,33.44633307,38.18816166,39.08813114,35.3850876,34.91459108,36.0311909
09/12/2015,13,33.57735669,36.06684761,32.83172268,33.57735669,33.57735669,34.43756477,33.57735669,33.44761163,38.18968112,39.08953999,35.38699528,34.91650098,36.03308053
09/12/2015,14,33.57916738,36.06776081,32.8334655,33.57916738,33.57916738,34.43955398,33.57916738,33.44889184,38.1912003,39.0909496,35.38890234,34.91841047,36.03496946
09/12/2015,15,33.58097746,36.06867241,32.83520773,33.58097746,33.58097746,34.44154254,33.58097746,33.45017369,38.19271919,39.09235999,35.39080878,34.92031955,36.03685768
09/12/2015,16,33.58278694,36.06958241,32.83694939,33.58278694,33.58278694,34.44353044,33.58278694,33.45145719,38.1942378,39.09377114,35.39271459,34.92222821,36.03874519
09/12/2015,17,33.5845958,36.07049079,32.83869047,33.5845958,33.5845958,34.44551769,33.5845958,33.45274234,38.19575612,39.09518306,35.39461977,34.92413647,36.040632
09/12/2015,18,33.58640404,36.07139758,32.84043097,33.58640404,33.58640404,34.44750429,33.58640404,33.45402913,38.19727415,39.09659575,35.39652432,34.92604431,36.04251811
09/12/2015,19,33.58821168,36.07230276,32.84217088,33.58821168,33.58821168,34.44949023,33.58821168,33.45531757,38.1987919,39.09800921,35.39842825,34.92795174,36.0444035
09/12/2015,20,33.59001871,36.07320633,32.84391022,33.59001871,33.59001871,34.45147552,33.59001871,33.45660766,38.20030936,39.09942344,35.40033155,34.92985876,36.0462882
09/12/2015,21,33.59182512,36.0741083,32.84564898,33.59182512,33.59182512,34.45346016,33.59182512,33.45789939,38.20182654,39.10083844,35.40223422,34.93176537,36.04817218
09/12/2015,22,33.59363092,36.07500866,32.84738716,33.59363092,33.59363092,34.45544414,33.59363092,33.45919277,38.20334342,39.1022542,35.40413626,34.93367156,36.05005546
09/12/2015,23,33.59543611,36.07590742,32.84912476,33.59543611,33.59543611,34.45742747,33.59543611,33.46048781,38.20486003,39.10367074,35.40603768,34.93557734,36.05193803
09/12/2015,24,33.59724069,36.07680457,32.85086177,33.59724069,33.59724069,34.45941014,33.59724069,33.46178449,38.20637634,39.10508805,35.40793847,34.93748271,36.0538199
10/12/2015,1,33.59904465,36.07770011,32.85259821,33.59904465,33.59904465,34.46139216,33.59904465,33.46308282,38.20789237,39.10650612,35.40983863,34.93938767,36.05570106
10/12/2015,2,33.600848,36.07859404,32.85433407,33.600848,33.600848,34.46337352,33.600848,33.4643828,38.20940811,39.10792497,35.41173816,34.94129222,36.05758151
10/12/2015,3,33.60265074,36.07948637,32.85606935,33.60265074,33.60265074,34.46535423,33.60265074,33.46568443,38.21092357,39.10934459,35.41363706,34.94319635,36.05946125
10/12/2015,4,33.60445287,36.08037709,32.85780404,33.60445287,33.60445287,34.46733428,33.60445287,33.46698771,38.21243874,39.11076497,35.41553534,34.94510007,36.06134029
10/12/2015,5,33.60625438,36.0812662,32.85953816,33.60625438,33.60625438,34.46931368,33.60625438,33.46829264,38.21395362,39.11218613,35.41743299,34.94700337,36.06321862
10/12/2015,6,33.60805528,36.0821537,32.86127169,33.60805528,33.60805528,34.47129242,33.60805528,33.46959922,38.21546821,39.11360806,35.41933001,34.94890627,36.06509624
10/12/2015,7,33.60985557,36.08303959,32.86300464,33.60985557,33.60985557,34.47327051,33.60985557,33.47090745,38.21698252,39.11503076,35.4212264,34.95080875,36.06697316
10/12/2015,8,33.61165524,36.08392388,32.86473702,33.61165524,33.61165524,34.47524794,33.61165524,33.47221733,38.21849654,39.11645423,35.42312216,34.95271081,36.06884936
10/12/2015,9,33.6134543,36.08480655,32.86646881,33.6134543,33.6134543,34.47722472,33.6134543,33.47352887,38.22001027,39.11787847,35.42501729,34.95461247,36.07072486
10/12/2015,10,33.61525275,36.08568761,32.86820001,33.61525275,33.61525275,34.47920084,33.61525275,33.47484206,38.22152372,39.11930349,35.42691179,34.95651371,36.07259965
10/12/2015,11,33.61705059,36.08656707,32.86993064,33.61705059,33.61705059,34.48117631,33.61705059,33.4761569,38.22303688,39.12072927,35.42880567,34.95841453,36.07447374
10/12/2015,12,33.61884781,36.08744491,32.87166069,33.61884781,33.61884781,34.48315111,33.61884781,33.47747339,38.22454975,39.12215583,35.43069891,34.96031495,36.07634711
10/12/2015,13,33.62064441,36.08832114,32.87339015,33.62064441,33.62064441,34.48512527,33.62064441,33.47879154,38.22606234,39.12358316,35.43259153,34.96221495,36.07821978
10/12/2015,14,33.6224404,36.08919576,32.87511903,33.6224404,33.6224404,34.48709876,33.6224404,33.48011134,38.22757463,39.12501126,35.43448351,34.96411453,36.08009173
10/12/2015,15,33.62423578,36.09006877,32.87684733,33.62423578,33.62423578,34.4890716,33.62423578,33.4814328,38.22908664,39.12644013,35.43637487,34.96601371,36.08196298
10/12/2015,16,33.62603054,36.09094017,32.87857505,33.62603054,33.62603054,34.49104378,33.62603054,33.4827559,38.23059837,39.12786977,35.4382656,34.96791247,36.08383352
10/12/2015,17,33.62782469,36.09180995,32.88030219,33.62782469,33.62782469,34.49301531,33.62782469,33.48408067,38.2321098,39.12930019,35.44015569,34.96981081,36.08570335
10/12/2015,18,33.62961823,36.09267812,32.88202874,33.62961823,33.62961823,34.49498618,33.62961823,33.48540709,38.23362095,39.13073138,35.44204516,34.97170874,36.08757247
10/12/2015,19,33.63141115,36.09354468,32.88375471,33.63141115,33.63141115,34.49695639,33.63141115,33.48673516,38.23513181,39.13216335,35.44393399,34.97360626,36.08944088
10/12/2015,20,33.63320345,36.09440963,32.8854801,33.63320345,33.63320345,34.49892595,33.63320345,33.48806489,38.23664238,39.13359608,35.4458222,34.97550336,36.09130858
10/12/2015,21,33.63499514,36.09527296,32.8872049,33.63499514,33.63499514,34.50089484,33.63499514,33.48939628,38.23815266,39.13502959,35.44770977,34.97740005,36.09317557
10/12/2015,22,33.63678622,36.09613468,32.88892912,33.63678622,33.63678622,34.50286308,33.63678622,33.49072932,38.23966266,39.13646387,35.44959672,34.97929632,36.09504185
10/12/2015,23,33.63857668,36.09699478,32.89065276,33.63857668,33.63857668,34.50483067,33.63857668,33.49206402,38.24117237,39.13789893,35.45148303,34.98119218,36.09690742
10/12/2015,24,33.64036652,36.09785327,32.89237582,33.64036652,33.64036652,34.50679759,33.64036652,33.49340038,38.24268179,39.13933476,35.45336871,34.98308763,36.09877228
11/12/2015,1,33.64215575,36.09871014,32.89409829,33.64215575,33.64215575,34.50876386,33.64215575,33.49473839,38.24419092,39.14077136,35.45525377,34.98498266,36.10063643
11/12/2015,2,33.64394437,36.0995654,32.89582018,33.64394437,33.64394437,34.51072947,33.64394437,33.49607806,38.24569977,39.14220874,35.45713819,34.98687728,36.10249987
11/12/2015,3,33.64573237,36.10041904,32.89754149,33.64573237,33.64573237,34.51269442,33.64573237,33.49741939,38.24720832,39.14364689,35.45902197,34.98877148,36.1043626
11/12/2015,4,33.64751975,36.10127107,32.89926221,33.64751975,33.64751975,34.51465871,33.64751975,33.49876238,38.24871659,39.14508582,35.46090513,34.99066526,36.10622462
11/12/2015,5,33.64930652,36.10212148,32.90098235,33.64930652,33.64930652,34.51662235,33.64930652,33.50010703,38.25022457,39.14652551,35.46278766,34.99255864,36.10808593
11/12/2015,6,33.65109267,36.10297027,32.9027019,33.65109267,33.65109267,34.51858532,33.65109267,33.50145333,38.25173226,39.14796599,35.46466955,34.99445159,36.10994653
11/12/2015,7,33.6528782,36.10381745,32.90442088,33.6528782,33.6528782,34.52054764,33.6528782,33.5028013,38.25323966,39.14940724,35.46655082,34.99634413,36.11180641
11/12/2015,8,33.65466312,36.10466301,32.90613926,33.65466312,33.65466312,34.5225093,33.65466312,33.50415092,38.25474678,39.15084926,35.46843145,34.99823626,36.11366559
11/12/2015,9,33.65644742,36.10550695,32.90785706,33.65644742,33.65644742,34.5244703,33.65644742,33.50550221,38.25625361,39.15229206,35.47031144,35.00012797,36.11552405
11/12/2015,10,33.65823111,36.10634927,32.90957428,33.65823111,33.65823111,34.52643064,33.65823111,33.50685515,38.25776014,39.15373564,35.47219081,35.00201927,36.1173818
11/12/2015,11,33.66001417,36.10718998,32.91129092,33.66001417,33.66001417,34.52839032,33.66001417,33.50820976,38.25926639,39.15517999,35.47406954,35.00391015,36.11923884
11/12/2015,12,33.66179663,36.10802906,32.91300697,33.66179663,33.66179663,34.53034934,33.66179663,33.50956603,38.26077235,39.15662511,35.47594765,35.00580061,36.12109517
11/12/2015,13,33.66357846,36.10886653,32.91472243,33.66357846,33.66357846,34.53230771,33.66357846,33.51092395,38.26227802,39.15807101,35.47782511,35.00769066,36.12295078
11/12/2015,14,33.66535968,36.10970238,32.91643731,33.66535968,33.66535968,34.53426541,33.66535968,33.51228355,38.26378341,39.15951769,35.47970195,35.0095803,36.12480568
11/12/2015,15,33.66714028,36.11053661,32.91815161,33.66714028,33.66714028,34.53622245,33.66714028,33.5136448,38.2652885,39.16096514,35.48157815,35.01146951,36.12665987
11/12/2015,16,33.66892026,36.11136922,32.91986532,33.66892026,33.66892026,34.53817884,33.66892026,33.51500771,38.26679331,39.16241337,35.48345372,35.01335832,36.12851335
11/12/2015,17,33.67069963,36.11220021,32.92157844,33.67069963,33.67069963,34.54013456,33.67069963,33.51637229,38.26829782,39.16386238,35.48532866,35.0152467,36.13036612
11/12/2015,18,33.67247838,36.11302957,32.92329098,33.67247838,33.67247838,34.54208962,33.67247838,33.51773853,38.26980205,39.16531216,35.48720297,35.01713467,36.13221817
11/12/2015,19,33.67425651,36.11385732,32.92500293,33.67425651,33.67425651,34.54404403,33.67425651,33.51910644,38.27130599,39.16676271,35.48907664,35.01902223,36.13406951
11/12/2015,20,33.67603402,36.11468345,32.9267143,33.67603402,33.67603402,34.54599777,33.67603402,33.52047601,38.27280964,39.16821405,35.49094967,35.02090936,36.13592014
11/12/2015,21,33.67781091,36.11550795,32.92842508,33.67781091,33.67781091,34.54795085,33.67781091,33.52184724,38.27431299,39.16966616,35.49282208,35.02279609,36.13777005
11/12/2015,22,33.67958719,36.11633083,32.93013528,33.67958719,33.67958719,34.54990327,33.67958719,33.52322014,38.27581607,39.17111905,35.49469385,35.02468239,36.13961925
11/12/2015,23,33.68136285,36.11715209,32.93184489,33.68136285,33.68136285,34.55185504,33.68136285,33.5245947,38.27731885,39.17257272,35.49656498,35.02656828,36.14146773
11/12/2015,24,33.68313789,36.11797173,32.93355392,33.68313789,33.68313789,34.55380614,33.68313789,33.52597093,38.27882134,39.17402716,35.49843548,35.02845375,36.14331551
12/12/2015,1,33.68491231,36.11878974,32.93526236,33.68491231,33.68491231,34.55575657,33.68491231,33.52734882,38.28032354,39.17548238,35.50030535,35.03033881,36.14516257
